bc/entropy,batch_size,rollout/success_std,bc/prob_true_act,bc/ent_loss,dagger/mean_episode_reward,rollout/success_min,rollout/return_min,bc/batch_num,dagger/round_episode_count,dagger/round_timestep_count,rollout/success_mean,dagger/total_timesteps,bc/loss,rollout/success_max,rollout/return_max,dagger/mean_episode_success,bc/samples_so_far,bc/epoch_num,bc/l2_loss,rollout/return_mean,bc/neglogp,dagger/total_expert_count,rollout/return_std,bc/l2_norm,dagger/round_num
5.274575233459473,128,0.0,0.008598646149039268,-0.005274575669318438,-9899.807291666668,0.0,-10000.0,1,3,150,0.0,2866,5.2420654296875,0.0,-8335.261512756348,0.0,128,0,0.0,-9642.259238052367,5.247340202331543,1097,558.4767484947314,28327.375,19
5.209098815917969,128,0.0,0.010008283890783787,-0.005209099035710096,-9551.300130208332,0.0,-10000.0,1,3,150,0.0,3016,5.244613170623779,0.0,-9068.151748657227,0.0,128,0,0.0,-9780.701630783082,5.24982213973999,1097,286.0899155231064,28641.3359375,20
5.143077373504639,128,0.0,0.010381502099335194,-0.005143077578395605,-9271.578125,0.0,-10000.0,1,3,150,0.0,3166,5.247810363769531,0.0,-7767.01570892334,0.0,128,0,0.0,-9559.062378692626,5.25295352935791,1097,597.8114833301755,29056.1875,21
5.303709506988525,128,0.0,0.010554694570600986,-0.005303709767758846,-10000.0,0.0,-10000.0,1,3,150,0.0,3316,5.142115116119385,0.0,-9375.268913269043,0.0,128,0,0.0,-9918.82691192627,5.147418975830078,1097,176.55873471750203,29160.373046875,22
5.538967609405518,128,0.0,0.00593559117987752,-0.005538967903703451,-9897.699869791666,0.0,-10000.0,1,3,150,0.0,3466,5.567908763885498,0.0,-9410.189094543457,0.0,128,0,0.0,-9940.735598373412,5.5734477043151855,1097,153.96233172074275,29241.341796875,23
5.593145370483398,128,0.0,0.004707444459199905,-0.005593145731836557,-10000.0,0.0,-10000.0,1,3,150,0.0,3616,5.663154602050781,0.0,-9198.584747314453,0.0,128,0,0.0,-9884.632053375244,5.668747901916504,1097,210.58273588497707,29241.26953125,24
5.59397029876709,128,0.0,0.005802796222269535,-0.005593970417976379,-9801.55078125,0.0,-10000.0,1,3,150,0.0,3766,5.621304512023926,0.0,-9496.119812011719,0.0,128,0,0.0,-9949.797811889648,5.626898288726807,1097,136.72999197952947,29241.21875,25
5.597846984863281,128,0.0,0.005272704176604748,-0.005597847048193216,-10000.0,0.0,-10000.0,1,3,150,0.0,3916,5.723094940185547,0.0,-9384.072479248047,0.0,128,0,0.0,-9939.562100219726,5.728693008422852,1097,142.20270484399097,29241.1875,26
5.591470241546631,128,0.0,0.0056755635887384415,-0.005591470282524824,-9967.537760416668,0.0,-10000.0,1,3,150,0.0,4066,5.579090118408203,0.0,-9576.856971740723,0.0,128,0,0.0,-9938.870893859863,5.584681510925293,1097,123.24120979221166,29241.14453125,27
5.592669486999512,128,0.0,0.005719087086617947,-0.005592669826000929,-9733.630859375,0.0,-10000.0,1,3,150,0.0,4216,5.654629707336426,0.0,-9402.716979980469,0.0,128,0,0.0,-9852.73194847107,5.66022253036499,1097,209.61638418596414,29241.08984375,28
5.592402458190918,128,0.0,0.005918665789067745,-0.005592402536422014,-10000.0,0.0,-10000.0,1,3,150,0.0,4366,5.516955375671387,0.0,-9392.42081451416,0.0,128,0,0.0,-9934.754695510865,5.522547721862793,1097,157.09172453750574,29241.048828125,29
5.575456619262695,128,0.0,0.0059552621096372604,-0.005575456656515598,-10000.0,0.0,-10000.0,1,3,150,0.0,4516,5.596451759338379,0.0,-9393.050186157227,0.0,128,0,0.0,-9955.3958152771,5.602027416229248,1097,136.5102226341413,29241.015625,30
5.5719804763793945,128,0.0,0.0054598618298769,-0.005571980960667133,-9573.111979166666,0.0,-10000.0,1,3,150,0.0,4666,5.747649669647217,0.0,-8974.89974975586,0.0,128,0,0.0,-9820.385256576537,5.75322151184082,1097,273.60602015534255,29241.0078125,31
5.574485778808594,128,0.0,0.006044403184205294,-0.005574486218392849,-9807.200520833334,0.0,-10000.0,1,3,150,0.0,4816,5.49752140045166,0.0,-8884.542655944824,0.0,128,0,0.0,-9884.763266754151,5.503096103668213,1097,265.1163794053416,29240.958984375,32
5.567966938018799,128,0.0,0.0053186845034360886,-0.005567967426031828,-9770.255208333332,0.0,-10000.0,1,3,150,0.0,4966,5.633752346038818,0.0,-9799.950035095215,0.0,128,0,0.0,-9980.20203742981,5.639320373535156,1097,50.68957519604079,29240.93359375,33
5.568880081176758,128,0.0,0.006127458065748215,-0.005568880122154951,-9791.927734375,0.0,-10000.0,1,3,150,0.0,5116,5.546868324279785,0.0,-9799.901237487793,0.0,128,0,0.0,-9984.993960189819,5.5524373054504395,1097,47.71807695569201,29240.91796875,34
5.571017265319824,128,0.0,0.0052796462550759315,-0.005571017507463694,-9903.833333333334,0.0,-10000.0,1,3,150,0.0,5266,5.6305413246154785,0.0,-9392.1167678833,0.0,128,0,0.0,-9910.50747680664,5.636112213134766,1097,167.18924619321854,29240.904296875,35
5.579589366912842,128,0.0,0.0064431848004460335,-0.0055795894004404545,-9966.7138671875,0.0,-10000.0,1,3,150,0.0,5416,5.570115089416504,0.0,-9614.277877807617,0.0,128,0,0.0,-9965.74045791626,5.575694561004639,1097,93.57669889886331,29240.90625,36
5.583588123321533,128,0.0,0.005688157863914967,-0.005583588499575853,-9734.942708333334,0.0,-10000.0,1,3,150,0.0,5566,5.648070812225342,0.0,-9691.691017150879,0.0,128,0,0.0,-9945.21040878296,5.6536545753479,1097,102.09617962427484,29240.9140625,37
5.583403587341309,128,0.0,0.007455645129084587,-0.005583403632044792,-9727.3408203125,0.0,-10000.0,1,3,150,0.0,5716,5.407984733581543,0.0,-9099.209213256836,0.0,128,0,0.0,-9839.780728912354,5.413568019866943,1097,262.1771927960008,29240.97265625,38
5.575303077697754,128,0.0,0.0061707026325166225,-0.005575303453952074,-10000.0,0.0,-10000.0,1,3,150,0.0,5866,5.510021209716797,0.0,-8911.23834991455,0.0,128,0,0.0,-9831.451421356202,5.515596389770508,1097,291.2024116140507,29240.9453125,39
5.573275566101074,128,0.0,0.0059247491881251335,-0.005573275964707136,-10000.0,0.0,-10000.0,1,3,150,0.0,6016,5.612802505493164,0.0,-9502.896881103516,0.0,128,0,0.0,-9930.799809646607,5.618375778198242,1097,153.6471555119838,29240.974609375,40
5.572202682495117,128,0.0,0.006997877266258001,-0.005572203081101179,-9900.0,0.0,-10000.0,1,3,150,0.0,6166,5.570860862731934,0.0,-9091.820816040039,0.0,128,0,0.0,-9885.245727920532,5.576433181762695,1097,214.18204915622007,29241.025390625,41
5.5763044357299805,128,0.0,0.006050891242921352,-0.005576304625719786,-10000.0,0.0,-10000.0,1,3,150,0.0,6316,5.614649772644043,0.0,-9580.12996673584,0.0,128,0,0.0,-9974.038851165771,5.62022590637207,1097,92.91991907650558,29241.029296875,42
5.580453872680664,128,0.0,0.005972722545266151,-0.005580454133450985,-9967.330078125,0.0,-10000.0,1,3,150,0.0,6466,5.517343521118164,0.0,-9424.186004638672,0.0,128,0,0.0,-9891.235185623169,5.522923946380615,1097,172.88516820157005,29241.044921875,43
5.56685733795166,128,0.0,0.006582648493349552,-0.005566857755184174,-10000.0,0.0,-10000.0,1,3,150,0.0,6616,5.676049709320068,0.0,-9398.188346862793,0.0,128,0,0.0,-9914.34959716797,5.68161678314209,1097,153.25803840704447,29241.125,44
5.5648088455200195,128,0.0,0.007413521409034729,-0.005564809311181307,-9967.275065104166,0.0,-10000.0,1,3,150,0.0,6766,5.327278137207031,0.0,-9509.452865600586,0.0,128,0,0.0,-9930.320973587037,5.332842826843262,1097,136.47542206409733,29241.1640625,45
5.557243824005127,128,0.0,0.007354438304901123,-0.005557244177907705,-9932.697916666666,0.0,-10000.0,1,3,150,0.0,6916,5.420229911804199,0.0,-9115.466835021973,0.0,128,0,0.0,-9890.737215042114,5.425786972045898,1097,234.15885894905352,29241.173828125,46
5.562107563018799,128,0.0,0.006629005540162325,-0.005562108010053635,-9803.636067708332,0.0,-10000.0,1,3,150,0.0,7066,5.537936210632324,0.0,-9181.56842803955,0.0,128,0,0.0,-9859.129432296753,5.543498516082764,1097,254.40806521921127,29241.19921875,47
5.563958168029785,128,0.0,0.007423181086778641,-0.005563958548009396,-9865.251302083334,0.0,-10000.0,1,3,150,0.0,7216,5.420367240905762,0.0,-9603.085556030273,0.0,128,0,0.0,-9960.329265975952,5.425930976867676,1097,105.9277529924867,29241.296875,48
5.572103500366211,128,0.0,0.006760159973055124,-0.005572103895246983,-9767.253580729168,0.0,-10000.0,1,3,150,0.0,7366,5.5965776443481445,0.0,-9304.224182128906,0.0,128,0,0.0,-9891.390811920166,5.602149963378906,1097,162.58039105619122,29241.40234375,49
5.564923286437988,128,0.0,0.006478798575699329,-0.005564923398196697,-9799.246744791666,0.0,-10000.0,1,3,150,0.0,7516,5.545602321624756,0.0,-9396.306617736816,0.0,128,0,0.0,-9919.890405654907,5.551167011260986,1097,172.28704537112097,29241.42578125,50
5.56088399887085,128,0.0,0.0071117328479886055,-0.00556088425219059,-10000.0,0.0,-10000.0,1,3,150,0.0,7666,5.391172409057617,0.0,-9799.635437011719,0.0,128,0,0.0,-9980.153952789307,5.396733283996582,1097,59.541186293271565,29241.451171875,51
5.546592712402344,128,0.0,0.006063103210180998,-0.005546593107283115,-9933.667317708334,0.0,-10000.0,1,3,150,0.0,7816,5.622994899749756,0.0,-9416.121360778809,0.0,128,0,0.0,-9826.57927055359,5.628541469573975,1097,170.16310514753565,29241.515625,52
5.546642780303955,128,0.0,0.0063593387603759766,-0.005546642933040857,-9629.5712890625,0.0,-10000.0,1,3,150,0.0,7966,5.6459856033325195,0.0,-9499.618751525879,0.0,128,0,0.0,-9926.56492919922,5.651532173156738,1097,141.56981460703238,29241.60546875,53
5.553997993469238,128,0.0,0.006983574479818344,-0.005553998053073883,-9831.376953125,0.0,-10000.0,1,3,150,0.0,8116,5.400457382202148,0.0,-9099.435974121094,0.0,128,0,0.0,-9855.492616653442,5.406011581420898,1097,273.94825665436105,29241.70703125,54
5.561312675476074,128,0.0,0.005722301080822945,-0.0055613131262362,,0.0,-10000.0,501,,,0.0,,5.704722881317139,0.0,-9500.658851623535,,64128,3,0.0,-9940.429243850707,5.710284233093262,,135.05925413301355,29241.734375,
5.563996315002441,128,0.0,0.0061169397085905075,-0.005563996732234955,-9765.256510416666,0.0,-10000.0,1,3,150,0.0,8266,5.561010837554932,0.0,-9305.535118103027,0.0,128,0,0.0,-9906.181067657471,5.566575050354004,1097,164.43286594941594,29241.740234375,55
5.560314655303955,128,0.0,0.006744554731994867,-0.0055603147484362125,,0.0,-10000.0,501,,,0.0,,5.5352349281311035,0.0,-9386.015815734863,,64128,3,0.0,-9934.421928787231,5.54079532623291,,141.5601258001078,29241.830078125,
5.568337440490723,128,0.0,0.006203989498317242,-0.005568337626755238,-9866.8994140625,0.0,-10000.0,1,3,150,0.0,8416,5.698627471923828,0.0,-9506.581443786621,0.0,128,0,0.0,-9930.744560623169,5.704195976257324,1097,140.24346907817127,29241.853515625,56
5.570315361022949,128,0.0,0.00587968435138464,-0.005570315755903721,,0.0,-10000.0,501,,,0.0,,5.667980194091797,0.0,-9384.406967163086,,64128,3,0.0,-9923.274536895751,5.673550605773926,,165.59559919234738,29241.935546875,
5.563756942749023,128,0.0,0.006868069991469383,-0.005563757382333279,-9769.76953125,0.0,-10000.0,1,3,150,0.0,8566,5.599184036254883,0.0,-9690.761779785156,0.0,128,0,0.0,-9934.72063140869,5.604747772216797,1097,97.18815483069501,29241.966796875,57
5.565910339355469,128,0.0,0.007214197888970375,-0.00556591060012579,,0.0,-10000.0,501,,,0.0,,5.4273271560668945,0.0,-9502.404678344727,,64128,3,0.0,-9905.818474578857,5.4328932762146,,155.49408861896603,29242.0546875,
5.564906597137451,128,0.0,0.006612339522689581,-0.005564906634390354,-9801.658854166666,0.0,-10000.0,1,3,150,0.0,8716,5.674505233764648,0.0,-9182.634635925293,0.0,128,0,0.0,-9878.785248184204,5.680069923400879,1097,195.0063334851482,29242.09375,58
5.5886712074279785,128,0.0,0.007000903133302927,-0.005588671658188105,,0.0,-10000.0,501,,,0.0,,5.472410202026367,0.0,-9209.827453613281,,64128,3,0.0,-9820.604196548462,5.477998733520508,,266.7101167145841,29242.115234375,
5.56219482421875,128,0.0,0.007483664434403181,-0.005562195088714361,-10000.0,0.0,-10000.0,1,3,150,0.0,8866,5.414568901062012,0.0,-9305.788139343262,0.0,128,0,0.0,-9846.251592254639,5.420131206512451,1097,231.5900269834646,29242.173828125,59
5.5688982009887695,128,0.0,0.0058703371323645115,-0.005568898282945156,,0.0,-10000.0,501,,,0.0,,5.5935378074646,0.0,-9694.929992675781,,64128,3,0.0,-9945.169969177246,5.599106788635254,,111.33836846388796,29242.23046875,
5.561142921447754,128,0.0,0.007313639856874943,-0.005561143159866333,-9863.578776041666,0.0,-10000.0,1,3,150,0.0,9016,5.504640102386475,0.0,-9600.596977233887,0.0,128,0,0.0,-9950.05396080017,5.510201454162598,1097,111.85300259344274,29242.2578125,60
5.560364246368408,128,0.0,0.005812029354274273,-0.0055603645741939545,,0.0,-10000.0,501,,,0.0,,5.74332857131958,0.0,-9420.94514465332,,64128,3,0.0,-9941.314232635497,5.748888969421387,,138.8103524625487,29242.396484375,
5.557669639587402,128,0.0,0.00698191300034523,-0.005557669792324305,-9728.4931640625,0.0,-10000.0,1,3,150,0.0,9166,5.423442840576172,0.0,-9291.300674438477,0.0,128,0,0.0,-9914.651281356812,5.429000377655029,1097,166.76578048015796,29242.4296875,61
5.5749640464782715,128,0.0,0.00635557621717453,-0.005574964452534914,,0.0,-10000.0,501,,,0.0,,5.526928424835205,0.0,-9499.681198120117,,64128,3,0.0,-9905.944367599488,5.532503604888916,,154.78672403522327,29242.443359375,
5.5610480308532715,128,0.0,0.005933890584856272,-0.005561048164963722,-9966.666666666668,0.0,-10000.0,1,3,150,0.0,9316,5.6063971519470215,0.0,-9010.664817810059,0.0,128,0,0.0,-9822.287342453003,5.611958026885986,1097,264.3726005223885,29242.51953125,62
5.545341491699219,128,0.0,0.005901210475713015,-0.0055453418754041195,,0.0,-10000.0,501,,,0.0,,5.724935054779053,0.0,-9398.60319519043,,64128,3,0.0,-9944.7596408844,5.730480194091797,,136.32271289999792,29242.599609375,
5.572164535522461,128,0.0,0.006296757608652115,-0.00557216489687562,-9839.019856770834,0.0,-10000.0,1,3,150,0.0,9466,5.651937484741211,0.0,-9097.604782104492,0.0,128,0,0.0,-9929.9467502594,5.657509803771973,1097,198.2227531366299,29242.59375,63
5.559026718139648,128,0.0,0.0074729579500854015,-0.005559027194976807,,0.0,-10000.0,501,,,0.0,,5.540074348449707,0.0,-9493.780670166016,,64128,3,0.0,-9881.548841094971,5.545633316040039,,188.84491419990644,29242.734375,
5.5625104904174805,128,0.0,0.006907336413860321,-0.005562510807067156,-10000.0,0.0,-10000.0,1,3,150,0.0,9616,5.422905445098877,0.0,-9129.194602966309,0.0,128,0,0.0,-9834.305463790894,5.428467750549316,1097,212.58969611292264,29242.76953125,64
5.546573162078857,128,0.0,0.006828817073255777,-0.0055465735495090485,,0.0,-10000.0,501,,,0.0,,5.484193801879883,0.0,-9392.057441711426,,64128,3,0.0,-9879.284797286988,5.489740371704102,,186.9475040297148,29242.802734375,
5.570829391479492,128,0.0,0.00652496051043272,-0.005570829845964909,-10000.0,0.0,-10000.0,1,3,150,0.0,9766,5.430118560791016,0.0,-9799.848533630371,0.0,128,0,0.0,-9965.054183959961,5.435689449310303,1097,65.3417172899815,29242.87109375,65
5.55401611328125,128,0.0,0.007255980744957924,-0.005554016213864088,,0.0,-10000.0,501,,,0.0,,5.504019737243652,0.0,-9587.993270874023,,64128,3,0.0,-9874.085359573364,5.509573936462402,,142.6667135703997,29242.98828125,
5.559859275817871,128,0.0,0.00551254115998745,-0.005559859331697226,-10000.0,0.0,-10000.0,1,3,150,0.0,9916,5.756267070770264,0.0,-9585.257797241211,0.0,128,0,0.0,-9954.48388557434,5.761826992034912,1097,113.60282336318649,29242.92578125,66
5.524674415588379,128,0.0,0.006913697347044945,-0.005524674896150827,,0.0,-10000.0,501,,,0.0,,5.567231178283691,0.0,-9300.857521057129,,64128,3,0.0,-9885.559648513794,5.572755813598633,,192.08917236710377,29243.208984375,
5.548468589782715,128,0.0,0.005938769318163395,-0.005548468790948391,-9967.2529296875,0.0,-10000.0,1,3,150,0.0,10066,5.7754364013671875,0.0,-9400.944190979004,0.0,128,0,0.0,-9908.982189178467,5.780984878540039,1097,165.3303464934422,29243.142578125,67
5.567765235900879,128,0.0,0.005687255412340164,-0.005567765329033136,,0.0,-10000.0,501,,,0.0,,5.673430919647217,0.0,-9105.496406555176,,64128,3,0.0,-9885.941690826416,5.6789984703063965,,224.89113656869193,29243.265625,
