bc/prob_true_act,bc/epoch_num,dagger/round_episode_count,dagger/mean_episode_reward,bc/samples_so_far,bc/l2_loss,bc/neglogp,dagger/mean_episode_success,dagger/total_expert_count,dagger/total_timesteps,rollout/return_std,dagger/round_num,rollout/success_max,bc/ent_loss,rollout/success_mean,rollout/success_std,rollout/success_min,bc/l2_norm,bc/loss,batch_size,bc/batch_num,rollout/return_mean,dagger/round_timestep_count,bc/entropy,rollout/return_max,rollout/return_min
0.002685027662664652,0,11,8300.366255326704,128,0.0,5.965113162994385,1.0,137,137,0.0,0,0.0,-0.007094692438840866,0.0,0.0,0.0,928.500244140625,5.9580183029174805,128,1,-10000.0,137,7.094692230224609,-10000.0,-10000.0
0.007168035954236984,0,10,8192.386669921874,128,0.0,5.093243598937988,1.0,264,267,427.9205895384289,1,0.0,-0.007013494148850441,0.0,0.0,0.0,938.2992553710938,5.086230278015137,128,1,-9811.599668121338,130,7.01349401473999,-8432.53938293457,-10000.0
0.009097414091229439,0,10,8150.9498046875,128,0.0,4.79836368560791,1.0,395,400,4173.033111509813,2,1.0,-0.006885174661874771,0.1,0.30000000000000004,0.0,949.270751953125,4.791478633880615,128,1,-8352.755355072022,133,6.88517427444458,4889.410339355469,-10000.0
0.010740822181105614,0,9,7885.102213541667,128,0.0,4.67421817779541,1.0,524,533,164.27640290896886,3,0.0,-0.006714782677590847,0.0,0.0,0.0,960.1035766601562,4.667503356933594,128,1,-9915.91739807129,133,6.714782238006592,-9378.183898925781,-10000.0
0.013761400245130062,0,10,8121.29931640625,128,0.0,4.449828147888184,1.0,655,668,6774.49932996408,4,1.0,-0.006503690965473652,0.3,0.45825756949558394,0.0,978.7911987304688,4.443324565887451,128,1,-5351.118044662476,135,6.503690719604492,7989.572677612305,-10000.0
0.020335402339696884,0,10,8119.643994140625,128,0.0,3.9345545768737793,1.0,784,801,6589.5305464762405,5,1.0,-0.006244096904993057,0.3,0.45825756949558394,0.0,1008.1970825195312,3.9283103942871094,128,1,-5181.366126632691,133,6.244096755981445,7290.22371673584,-10000.0
0.02981426753103733,0,10,7932.317578125,128,0.0,3.5651276111602783,1.0,922,949,7217.53174446818,6,1.0,-0.005936474073678255,0.5,0.5,0.0,1037.5316162109375,3.5591912269592285,128,1,-2203.6011138916015,148,5.936473846435547,6192.594123840332,-10000.0
0.04243507236242294,0,8,7646.029113769531,128,0.0,3.198106527328491,1.0,1042,1082,7617.94184365769,7,1.0,-0.0055871703661978245,0.6,0.48989794855663565,0.0,1064.864990234375,3.192519426345825,128,1,-242.2797653198242,133,5.587170124053955,8276.937324523926,-10000.0
0.06505417823791504,0,9,7775.598795572916,128,0.0,2.743915557861328,1.0,1169,1218,6946.4895010001665,8,1.0,-0.005181724671274424,0.7,0.45825756949558394,0.0,1100.040771484375,2.7387337684631348,128,1,1171.535340499878,136,5.181724548339844,7887.377700805664,-10000.0
0.09797772765159607,0,10,8129.519677734374,128,0.0,2.397737979888916,1.0,1296,1353,6825.131031139154,9,1.0,-0.0047413925640285015,0.75,0.4330127018922193,0.0,1141.0797119140625,2.3929965496063232,128,1,2512.0859424591063,135,4.741392135620117,8192.09790802002,-10000.0
0.15796461701393127,0,8,7615.416076660155,128,0.0,2.086751937866211,1.0,1406,1484,3653.4487289371705,10,1.0,-0.004260451067239046,0.95,0.21794494717703372,0.0,1172.2845458984375,2.082491397857666,128,1,5407.119819641113,131,4.260450839996338,8192.006187438965,-8999.719436645508
0.26655113697052,0,10,8176.0216796875,128,0.0,1.3485900163650513,1.0,1529,1615,5004.595238956093,11,1.0,-0.0037543484941124916,0.9,0.30000000000000004,0.0,1246.5560302734375,1.344835638999939,128,1,4699.3676284790035,131,3.7543482780456543,7991.13996887207,-9898.870544433594
0.46017903089523315,0,9,8004.093695746528,128,0.0,0.8615806102752686,1.0,1640,1743,1320.9023492317533,12,1.0,-0.0031990467105060816,1.0,0.0,1.0,1282.536865234375,0.8583815693855286,128,1,6877.749590682984,128,3.1990466117858887,8297.558288574219,4025.5627517700195
0.8627596497535706,0,10,8218.307177734376,128,0.0,0.16856613755226135,1.0,1749,1872,3861.4730489693616,13,1.0,-0.002606777474284172,0.95,0.21794494717703372,0.0,1328.1866455078125,0.16595935821533203,128,1,6259.40495147705,129,2.6067774295806885,8378.870864868164,-9682.727851867676
1.6309001445770264,0,8,7718.188903808594,128,0.0,-0.4359796643257141,1.0,1867,2001,3749.3840159969272,14,1.0,-0.00197687023319304,0.95,0.21794494717703372,0.0,1377.023681640625,-0.4379565417766571,128,1,6409.200910949707,129,1.976870059967041,8286.726676940918,-9264.132438659668
