bc/prob_true_act,bc/epoch_num,dagger/round_episode_count,dagger/mean_episode_reward,bc/samples_so_far,bc/l2_loss,bc/neglogp,dagger/mean_episode_success,dagger/total_expert_count,dagger/total_timesteps,rollout/return_std,dagger/round_num,rollout/success_max,bc/ent_loss,rollout/success_mean,rollout/success_std,rollout/success_min,bc/l2_norm,bc/loss,batch_size,bc/batch_num,rollout/return_mean,dagger/round_timestep_count,bc/entropy,rollout/return_max,rollout/return_min
0.0027610340621322393,0,10,8132.901123046875,128,0.0,5.939021587371826,1.0,134,134,114.96663483043137,0,0.0,-0.007094692438840866,0.0,0.0,0.0,928.500244140625,5.931926727294922,128,1,-9965.152576065064,134,7.094692230224609,-9500.256446838379,-10000.0
0.007400219328701496,0,10,8082.610058593748,128,0.0,4.997844696044922,1.0,263,272,201.29825227581404,1,0.0,-0.007013610098510981,0.0,0.0,0.0,938.7205810546875,4.990830898284912,128,1,-9924.550380325318,138,7.013609886169434,-9124.74617767334,-10000.0
0.00929374061524868,0,9,7919.007215711806,128,0.0,4.750123023986816,1.0,385,404,5007.391282717955,2,1.0,-0.006884963251650333,0.1,0.30000000000000004,0.0,951.008056640625,4.7432379722595215,128,1,-8086.629461288452,132,6.884963035583496,7302.579917907715,-10000.0
0.011562589555978775,0,9,7795.196940104166,128,0.0,4.552074432373047,1.0,518,543,5447.399409785691,3,1.0,-0.006714759394526482,0.15,0.3570714214271425,0.0,965.2911987304688,4.5453596115112305,128,1,-7183.660201644898,139,6.71475887298584,7583.42716217041,-10000.0
0.015152502804994583,0,9,7849.225423177084,128,0.0,4.230429649353027,1.0,628,679,6628.0540915440615,4,1.0,-0.006501460913568735,0.35,0.4769696007084729,0.0,986.235107421875,4.223927974700928,128,1,-4373.639120101929,136,6.501460552215576,7283.114074707031,-10000.0
0.02118873968720436,0,7,7330.632254464286,128,0.0,3.9514319896698,1.0,734,809,7210.524805448059,5,1.0,-0.00624329037964344,0.3,0.45825756949558394,0.0,1014.520751953125,3.9451887607574463,128,1,-4538.813253784179,130,6.243289947509766,7681.716369628906,-10000.0
0.029326707124710083,0,6,6668.023193359375,128,0.0,3.657120704650879,1.0,832,942,7050.20506214331,6,1.0,-0.005943749565631151,0.55,0.4974937185533099,0.0,1042.6378173828125,3.651176929473877,128,1,-1122.5556884765624,133,5.94374942779541,8179.107933044434,-10000.0
0.042313482612371445,0,9,7916.828342013889,128,0.0,3.194411277770996,1.0,930,1073,7224.348800924128,7,1.0,-0.005603801924735308,0.65,0.47696960070847283,0.0,1068.131103515625,3.188807487487793,128,1,466.8594398498535,131,5.603801727294922,7375.565979003906,-10000.0
0.06137741357088089,0,9,7705.832628038194,128,0.0,2.832779884338379,1.0,1031,1218,5406.083815045044,8,1.0,-0.005226896610110998,0.85,0.3570714214271425,0.0,1100.010009765625,2.8275530338287354,128,1,3149.2175743103026,145,5.226896286010742,7292.522384643555,-9585.829864501953
0.09527292847633362,0,6,4606.883870442708,128,0.0,2.4310364723205566,0.8333333333333333,1123,1360,7089.668470805942,9,1.0,-0.004788236226886511,0.7,0.45825756949558394,0.0,1124.6385498046875,2.42624831199646,128,1,1517.2952186584473,142,4.788236141204834,8077.256248474121,-9793.798805236816
0.1525902897119522,0,9,7974.558648003472,128,0.0,1.8961222171783447,1.0,1208,1489,1419.1817751649671,10,1.0,-0.004317846614867449,1.0,0.0,1.0,1175.3717041015625,1.8918043375015259,128,1,6533.174348831177,129,4.317846298217773,8097.748626708984,3305.077476501465
0.25070714950561523,0,9,7983.349934895834,128,0.0,1.4659929275512695,1.0,1283,1620,5146.715284491161,11,1.0,-0.003808757057413459,0.9,0.30000000000000004,0.0,1222.3782958984375,1.462184190750122,128,1,4391.973720550537,131,3.8087568283081055,8193.833671569824,-10000.0
0.44292551279067993,0,8,7504.984924316406,128,0.0,0.8548431396484375,1.0,1347,1758,7154.5110175227055,12,1.0,-0.003261040197685361,0.75,0.4330127018922193,0.0,1277.0069580078125,0.8515821099281311,128,1,2777.331220626831,138,3.261039972305298,8373.30551147461,-10000.0
0.770460307598114,0,9,7985.344563802084,128,0.0,0.285586953163147,1.0,1405,1887,5197.550983379294,13,1.0,-0.0026748457457870245,0.9,0.30000000000000004,0.0,1336.8963623046875,0.28291210532188416,128,1,6081.483659744263,129,2.6748456954956055,8389.998558044434,-9585.44751739502
1.4650036096572876,0,7,7320.381905691965,128,0.0,-0.2058102786540985,1.0,1459,2015,4770.101062952792,14,1.0,-0.002056199824437499,0.9,0.30000000000000004,0.0,1422.2193603515625,-0.20786647498607635,128,1,5697.050008773804,128,2.056199789047241,8296.69400024414,-10000.0
