bc/epoch_num,dagger/round_timestep_count,rollout/return_mean,rollout/return_max,dagger/total_timesteps,dagger/round_episode_count,rollout/success_min,dagger/mean_episode_reward,dagger/total_expert_count,bc/entropy,rollout/return_std,bc/ent_loss,bc/samples_so_far,rollout/success_max,dagger/round_num,bc/loss,bc/neglogp,bc/batch_num,rollout/success_std,bc/l2_norm,dagger/mean_episode_success,bc/prob_true_act,rollout/return_min,rollout/success_mean,batch_size,bc/l2_loss
1,,7504.392887878418,8382.1127243042,,,1.0,,,-2.3600611686706543,1317.9131649996868,0.002360061276704073,32032,1.0,,-3.856069326400757,-3.858429431915283,1001,0.0,6450.89404296875,,67.43917846679688,4881.557540893555,1.0,32,0.0
1,,8430.62753753662,8589.837898254395,,,1.0,,,-2.6140058040618896,79.77966438886838,0.00261400593444705,48032,1.0,,0.18300102651119232,0.18038702011108398,1501,0.0,6561.7587890625,,55.806121826171875,8384.539710998535,1.0,32,0.0
2,,8350.284542846679,8795.6420211792,,,1.0,,,-2.9504504203796387,322.0232235740495,0.002950450638309121,64032,1.0,,-3.0986876487731934,-3.101638078689575,2001,0.0,6665.98828125,,95.57905578613281,7788.544960021973,1.0,32,0.0
2,,7930.478656005859,8396.680236816406,,,1.0,,,-3.1565539836883545,922.5033136958551,0.0031565541867166758,80032,1.0,,-4.208331108093262,-4.211487770080566,2501,0.0,6781.0634765625,,147.47549438476562,6085.489608764648,1.0,32,0.0
3,,7619.842594909668,8393.853202819824,,,1.0,,,-2.883472442626953,832.4812663275707,0.002883472479879856,96032,1.0,,-3.0912039279937744,-3.0940873622894287,3001,0.0,6977.07666015625,,99.34058380126953,6233.3813400268555,1.0,32,0.0
0,106,8266.243843078613,8579.456573486328,1144,4,1.0,3617.2559814453125,109,-2.967181921005249,269.5595527303048,0.002967182081192732,32,1.0,9,-2.7011325359344482,-2.704099655151367,1,0.0,7086.875,0.75,84.6261978149414,7789.338760375977,1.0,32,0.0
0,,8345.246389770507,8588.19369506836,,,1.0,,,-2.316917896270752,151.2537057017763,0.0023169179912656546,16032,1.0,,-2.795461416244507,-2.797778367996216,501,0.0,7241.6669921875,,54.23295593261719,8183.403953552246,1.0,32,0.0
1,,7869.732661437988,8388.09676361084,,,1.0,,,-2.229583740234375,473.5255604049014,0.002229583915323019,32032,1.0,,-2.9662232398986816,-2.9684529304504395,1001,0.0,7390.34619140625,,59.247276306152344,7011.961036682129,1.0,32,0.0
1,,7752.572564697266,8391.165061950684,,,1.0,,,-2.424842357635498,635.9074367702045,0.00242484244517982,48032,1.0,,-3.160301923751831,-3.162726879119873,1501,0.0,7502.8466796875,,55.89390563964844,6785.8132400512695,1.0,32,0.0
2,,8024.43907623291,8586.740837097168,,,1.0,,,-2.5462777614593506,835.3493784840744,0.002546277828514576,64032,1.0,,-3.3047242164611816,-3.3072705268859863,2001,0.0,7628.14404296875,,71.11156463623047,6380.286064147949,1.0,32,0.0
2,,7864.717227172851,8590.733055114746,,,1.0,,,-2.759403944015503,697.5560639426698,0.0027594040147960186,80032,1.0,,-3.767392635345459,-3.7701520919799805,2501,0.0,7745.92236328125,,88.10740661621094,6787.48104095459,1.0,32,0.0
3,,8390.160206604003,8788.002662658691,,,1.0,,,-2.790322780609131,219.62290953748362,0.002790322992950678,96032,1.0,,-3.419711112976074,-3.4225013256073,3001,0.0,7892.77978515625,,66.49266052246094,8183.291969299316,1.0,32,0.0
3,,4610.386016845703,8393.283416748047,,,0.0,,,-2.435338020324707,7306.181333837417,0.002435338217765093,112032,1.0,,-1.358910083770752,-1.3613454103469849,3501,0.4,8101.83447265625,,43.52252960205078,-10000.0,0.8,32,0.0
0,129,8310.412324523926,8394.758712768555,1273,7,1.0,7356.685965401786,109,-2.4291930198669434,100.71251297027827,0.0024291931185871363,32,1.0,10,-3.508995771408081,-3.511425018310547,1,0.0,8176.07666015625,1.0,53.09486389160156,8184.526748657227,1.0,32,0.0
0,,8033.91732635498,8393.514183044434,,,1.0,,,-2.2259557247161865,423.22004034372935,0.0022259557154029608,16032,1.0,,-2.129446506500244,-2.1316723823547363,501,0.0,8317.6005859375,,54.715702056884766,7202.09285736084,1.0,32,0.0
1,,4460.123501586914,8187.3606033325195,,,0.0,,,-2.192905902862549,6404.698961907041,0.002192906104028225,32032,1.0,,-3.0534379482269287,-3.055630922317505,1001,0.4,8438.5927734375,,46.531288146972656,-8261.894721984863,0.8,32,0.0
1,,8271.187516784668,8395.144737243652,,,1.0,,,-2.4782638549804688,160.2172000109442,0.0024782640393823385,48032,1.0,,-3.381380796432495,-3.383859157562256,1501,0.0,8553.146484375,,70.49773406982422,7990.043922424316,1.0,32,0.0
2,,7095.307444763183,8381.869255065918,,,1.0,,,-2.4576873779296875,1856.3692999465416,0.002457687398418784,64032,1.0,,-3.792342185974121,-3.7947998046875,2001,0.0,8682.513671875,,78.04496765136719,3430.003273010254,1.0,32,0.0
2,,7945.091043090821,8388.167579650879,,,1.0,,,-2.704096794128418,499.4580236757704,0.002704096958041191,80032,1.0,,-2.2495155334472656,-2.2522196769714355,2501,0.0,8795.1015625,,60.02025604248047,6980.01749420166,1.0,32,0.0
3,,8144.408294677734,8381.514915466309,,,1.0,,,-2.336275815963745,228.87088019525947,0.0023362759966403246,96032,1.0,,-3.508061647415161,-3.5103979110717773,3001,0.0,8987.4189453125,,64.90543365478516,7792.599708557129,1.0,32,0.0
3,,7511.91499786377,8590.635551452637,,,1.0,,,-2.355569839477539,1492.4758260265355,0.00235556997358799,112032,1.0,,-3.2031900882720947,-3.205545663833618,3501,0.0,9137.4453125,,57.14186477661133,4595.719078063965,1.0,32,0.0
0,105,8228.157754516602,8393.34033203125,1378,8,1.0,8175.471252441406,109,-2.5771355628967285,318.4292522693647,0.0025771355722099543,32,1.0,11,-3.3892366886138916,-3.3918137550354004,1,0.0,9246.974609375,1.0,66.27569580078125,7591.3316650390625,1.0,32,0.0
0,,8170.423229980469,8590.111457824707,,,1.0,,,-2.1308209896087646,274.1271415928866,0.0021308211144059896,16032,1.0,,-3.5169036388397217,-3.5190343856811523,501,0.0,9405.056640625,,51.43254852294922,7783.11344909668,1.0,32,0.0
0,,8307.041038513184,8573.66926574707,,,1.0,,,-2.146972417831421,198.20575580840776,0.0021469725761562586,32032,1.0,,-2.5269415378570557,-2.5290884971618652,1001,0.0,9534.8583984375,,47.3046875,7993.15901184082,1.0,32,0.0
1,,5169.220063781739,8595.478462219238,,,0.0,,,-2.2938220500946045,6439.663026770871,0.0022938221227377653,48032,1.0,,-2.206195592880249,-2.208489418029785,1501,0.4000000000000001,9636.1650390625,,57.48876953125,-7702.579322814941,0.8,32,0.0
1,,4535.467253112793,8384.502044677734,,,0.0,,,-2.0912277698516846,7117.951822861387,0.002091227797791362,64032,1.0,,-3.5641582012176514,-3.566249370574951,2001,0.4,9797.2919921875,,52.195289611816406,-9682.235595703125,0.8,32,0.0
2,,7826.979850769043,8184.21866607666,,,1.0,,,-2.264072895050049,421.9655205466609,0.0022640731185674667,80032,1.0,,-2.402635097503662,-2.4048991203308105,2501,0.0,9927.0185546875,,42.07688522338867,6997.363372802734,1.0,32,0.0
2,,8269.506965637207,8392.761474609375,,,1.0,,,-2.260530471801758,163.29930870134913,0.002260530600324273,96032,1.0,,-2.5495762825012207,-2.5518367290496826,3001,0.0,10063.1962890625,,54.35722351074219,7979.244934082031,1.0,32,0.0
3,,8069.531634521484,8589.658401489258,,,1.0,,,-2.189797878265381,573.1570249868508,0.0021897980477660894,112032,1.0,,-3.410343885421753,-3.412533760070801,3501,0.0,10203.01953125,,43.376609802246094,6990.373405456543,1.0,32,0.0
3,,7653.479299926757,8394.009490966797,,,1.0,,,-2.142306327819824,1326.5021423250926,0.0021423064172267914,128032,1.0,,-3.192547082901001,-3.1946892738342285,4001,0.0,10342.955078125,,48.96831130981445,5011.8962478637695,1.0,32,0.0
0,103,8187.1540252685545,8588.288604736328,1481,6,1.0,7422.29052734375,109,-2.0687856674194336,335.0096578536729,0.0020687857177108526,32,1.0,12,-1.938809871673584,-1.9408786296844482,1,0.0,10420.259765625,1.0,29.96497344970703,7584.72428894043,1.0,32,0.0
0,,8111.0548294067385,8388.216407775879,,,1.0,,,-1.7882341146469116,263.0774933536515,0.0017882342217490077,16032,1.0,,3.933323383331299,3.931535243988037,501,0.0,10549.5380859375,,33.286746978759766,7608.731826782227,1.0,32,0.0
0,,7464.811767578125,8381.374816894531,,,1.0,,,-1.8121792078018188,1547.611830886175,0.0018121793400496244,32032,1.0,,8.060149192810059,8.058337211608887,1001,0.0,10666.80078125,,30.447284698486328,4382.631629943848,1.0,32,0.0
1,,6982.911563110351,8387.31536102295,,,1.0,,,-1.9640694856643677,1891.7503403766373,0.0019640696700662374,48032,1.0,,-2.321826934814453,-2.323791027069092,1501,0.0,10774.126953125,,32.54424285888672,3312.449562072754,1.0,32,0.0
1,,7479.628741455078,8395.255874633789,,,1.0,,,-1.8682281970977783,1519.2682966750856,0.001868228311650455,64032,1.0,,-2.0851128101348877,-2.0869810581207275,2001,0.0,10898.8525390625,,33.30280303955078,4445.426414489746,1.0,32,0.0
2,,8230.401953125,8387.629486083984,,,1.0,,,-1.8585671186447144,78.63422716612952,0.0018585672369226813,80032,1.0,,-2.679441213607788,-2.6812996864318848,2501,0.0,11018.5537109375,,39.18290710449219,8188.271270751953,1.0,32,0.0
2,,8390.014553833007,8589.09774017334,,,1.0,,,-1.9387750625610352,179.55703152560622,0.0019387751817703247,96032,1.0,,-3.161733627319336,-3.16367244720459,3001,0.0,11155.169921875,,44.33177185058594,8181.633735656738,1.0,32,0.0
3,,8464.363623046875,8789.032676696777,,,1.0,,,-1.5606045722961426,207.46314173545088,0.0015606046654284,112032,1.0,,-2.368250608444214,-2.3698112964630127,3501,0.0,11328.4521484375,,28.09471893310547,8178.662582397461,1.0,32,0.0
3,,8445.5747756958,8785.969024658203,,,1.0,,,-1.6611511707305908,214.61169955022694,0.0016611512983217835,128032,1.0,,-0.9144055247306824,-0.9160666465759277,4001,0.0,11468.7490234375,,19.235851287841797,8193.109481811523,1.0,32,0.0
0,113,8386.329933166504,8586.22885131836,1594,8,1.0,7987.372497558594,109,-1.6125937700271606,126.81164228603679,0.00161259388551116,32,1.0,13,-2.5112128257751465,-2.5128254890441895,1,0.0,11583.1826171875,1.0,26.48088836669922,8185.30916595459,1.0,32,0.0
0,,8430.915434265136,8597.809791564941,,,1.0,,,-1.5114563703536987,151.4208732470701,0.0015114564448595047,16032,1.0,,-0.6299318075180054,-0.6314432621002197,501,0.0,11693.39453125,,21.011449813842773,8190.360778808594,1.0,32,0.0
0,,8148.9112548828125,8387.533752441406,,,1.0,,,-1.4453890323638916,230.75274703422116,0.0014453891199082136,32032,1.0,,-2.6326332092285156,-2.6340785026550293,1001,0.0,11806.9833984375,,23.263195037841797,7791.590759277344,1.0,32,0.0
1,,7676.422047424317,8190.035362243652,,,1.0,,,-1.3390860557556152,640.0705289305492,0.0013390860985964537,48032,1.0,,2.3472330570220947,2.3458938598632812,1501,0.0,11935.8193359375,,19.652130126953125,6419.8724365234375,1.0,32,0.0
1,,8044.5980224609375,8474.832664489746,,,1.0,,,-1.4049127101898193,263.0044468438629,0.0014049127930775285,64032,1.0,,4.200085163116455,4.198680400848389,2001,0.0,12052.0703125,,19.47308349609375,7780.683937072754,1.0,32,0.0
2,,8147.839852905274,8385.916229248047,,,1.0,,,-1.5586599111557007,229.78453491873555,0.001558659947477281,80032,1.0,,-0.6714553833007812,-0.6730140447616577,2501,0.0,12164.7529296875,,21.966997146606445,7792.983253479004,1.0,32,0.0
2,,7916.920639038086,8392.631546020508,,,1.0,,,-1.6926099061965942,946.7880082187382,0.0016926099779084325,96032,1.0,,-2.1264755725860596,-2.1281681060791016,3001,0.0,12273.484375,,27.158905029296875,6023.347549438477,1.0,32,0.0
2,,7868.263255310058,8385.407905578613,,,1.0,,,-1.455245852470398,931.6301884025797,0.0014552458887919784,112032,1.0,,-1.775538682937622,-1.7769938707351685,3501,0.0,12433.876953125,,21.8228702545166,6011.44189453125,1.0,32,0.0
