bc/l2_norm,bc/l2_loss,bc/entropy,bc/neglogp,bc/loss,bc/ent_loss,bc/batch_num,bc/epoch_num,bc/samples_so_far,bc/prob_true_act
24898.73046875,0.0,7.094692230224609,6.004022598266602,5.996927738189697,-0.007094692438840866,1,0,128,0.0026129973120987415
