bc/prob_true_act,bc/epoch_num,dagger/round_episode_count,dagger/mean_episode_reward,bc/samples_so_far,bc/l2_loss,bc/neglogp,dagger/mean_episode_success,dagger/total_expert_count,dagger/total_timesteps,rollout/return_std,dagger/round_num,rollout/success_max,bc/ent_loss,rollout/success_mean,rollout/success_std,rollout/success_min,bc/l2_norm,bc/loss,batch_size,bc/batch_num,rollout/return_mean,dagger/round_timestep_count,bc/entropy,rollout/return_max,rollout/return_min
0.0028531947173178196,0,11,8320.79074928977,128,0.0,5.900761604309082,1.0,137,137,21.792111942516406,0,0.0,-0.007094692438840866,0.0,0.0,0.0,928.500244140625,5.893666744232178,128,1,-9995.000546646119,137,7.094692230224609,-9900.010932922363,-10000.0
0.0073778354562819,0,8,5513.80810546875,128,0.0,5.127078056335449,0.875,291,298,162.39660788094852,1,0.0,-0.0070135947316884995,0.0,0.0,0.0,937.7359008789062,5.1200642585754395,128,1,-9962.743663024903,161,7.013594627380371,-9254.873260498047,-10000.0
0.008631141856312752,0,11,8355.16796875,128,0.0,4.88482666015625,1.0,421,432,4713.183040923633,2,1.0,-0.0068864221684634686,0.1,0.30000000000000004,0.0,949.7418212890625,4.8779401779174805,128,1,-8296.351861953735,134,6.8864216804504395,6796.249565124512,-10000.0
0.011529343202710152,0,7,7395.0029296875,128,0.0,4.543811321258545,1.0,539,561,3715.1043079758497,3,1.0,-0.006713930517435074,0.1,0.30000000000000004,0.0,964.4533081054688,4.537097454071045,128,1,-8272.472193145752,129,6.713930130004883,3875.211944580078,-10000.0
0.014593701809644699,0,9,7778.794542100694,128,0.0,4.330325126647949,1.0,672,702,4486.057621787455,4,1.0,-0.006498828995972872,0.1,0.30000000000000004,0.0,985.7337036132812,4.323826313018799,128,1,-7995.305794143676,141,6.498828887939453,6085.298164367676,-10000.0
0.02048381417989731,0,10,8137.03681640625,128,0.0,3.919250965118408,1.0,794,838,7079.190186741744,5,1.0,-0.006240074522793293,0.35,0.47696960070847283,0.0,1016.3934936523438,3.913010835647583,128,1,-4296.1199039459225,136,6.240074157714844,6477.007232666016,-10000.0
0.029770158231258392,0,10,7862.225537109375,128,0.0,3.5577588081359863,1.0,925,987,7502.957840973032,6,1.0,-0.00591496704146266,0.45,0.49749371855331,0.0,1050.290771484375,3.5518438816070557,128,1,-2726.1963970184324,149,5.914966583251953,7996.203025817871,-10000.0
0.044074542820453644,0,7,7038.917619977678,128,0.0,3.1535067558288574,1.0,1044,1126,7248.937205318744,7,1.0,-0.005552536807954311,0.5,0.5,0.0,1084.481689453125,3.147954225540161,128,1,-2359.056048583984,139,5.552536487579346,7583.061836242676,-10000.0
0.0641217827796936,0,8,7393.097351074219,128,0.0,2.8607614040374756,1.0,1152,1264,7087.897249482051,8,1.0,-0.005152422469109297,0.6,0.48989794855663565,0.0,1117.4013671875,2.8556089401245117,128,1,-566.251294708252,138,5.1524224281311035,7291.332145690918,-9695.589065551758
0.10379856079816818,0,9,7954.088541666666,128,0.0,2.2996702194213867,1.0,1262,1397,6909.492960625021,9,1.0,-0.004719926044344902,0.75,0.4330127018922193,0.0,1171.916015625,2.294950246810913,128,1,2625.130048751831,133,4.719925880432129,7986.992408752441,-10000.0
0.1668340563774109,0,9,6135.701280381944,128,0.0,1.8904201984405518,0.8888888888888888,1389,1560,5776.586803591168,10,1.0,-0.0042412737384438515,0.85,0.3570714214271425,0.0,1201.74853515625,1.886178970336914,128,1,3842.111929321289,163,4.241273403167725,7979.378448486328,-9899.940017700195
0.28113067150115967,0,8,7650.2569580078125,128,0.0,1.297337293624878,1.0,1492,1694,7226.603433243796,11,1.0,-0.003707392141222954,0.75,0.4330127018922193,0.0,1242.91552734375,1.2936298847198486,128,1,2808.4471122741697,134,3.7073919773101807,8086.561920166016,-10000.0
0.49140405654907227,0,9,7930.944769965277,128,0.0,0.8949306607246399,1.0,1583,1824,5169.599144121812,12,1.0,-0.0031358767300844193,0.9,0.30000000000000004,0.0,1294.5035400390625,0.8917948007583618,128,1,5459.414793014526,130,3.1358766555786133,8388.431549072266,-9902.589485168457
0.9255913496017456,0,9,8011.826334635417,128,0.0,0.11330928653478622,1.0,1668,1952,5146.064187021987,13,1.0,-0.0025269698817282915,0.9,0.3,0.0,1343.7083740234375,0.11078231781721115,128,1,5714.5572311401365,128,2.5269696712493896,8388.229995727539,-10000.0
1.6938649415969849,0,10,8075.238671875,128,0.0,-0.40500205755233765,1.0,1763,2091,5279.744207106413,14,1.0,-0.001898195594549179,0.9,0.30000000000000004,0.0,1458.8607177734375,-0.4069002568721771,128,1,5353.7469131469725,139,1.898195505142212,8583.738395690918,-10000.0
