rollout/return_max,rollout/success_max,dagger/round_episode_count,dagger/total_timesteps,rollout/return_min,dagger/mean_episode_success,dagger/round_timestep_count,dagger/total_expert_count,rollout/success_mean,rollout/return_mean,batch_size,bc/prob_true_act,rollout/success_min,bc/ent_loss,bc/l2_norm,bc/samples_so_far,rollout/return_std,bc/batch_num,bc/l2_loss,bc/neglogp,dagger/round_num,dagger/mean_episode_reward,rollout/success_std,bc/entropy,bc/epoch_num,bc/loss
8588.29118347168,1.0,9,3147,-10000.0,1.0,136,1164,0.75,3094.1965564727784,128,2.0587663650512695,0.0,-0.0017236722633242607,1343.1651611328125,128,7433.821267912805,1,0.0,-0.7197482585906982,22,7838.955132378473,0.4330127018922193,1.7236721515655518,0,-0.721471905708313
8378.21728515625,1.0,8,3275,-10000.0,1.0,128,1207,0.85,4123.564908981323,128,3.178086757659912,0.0,-0.0012457009870558977,1392.6595458984375,128,6154.2669687174075,1,0.0,-1.1491189002990723,23,7683.60089111328,0.3570714214271425,1.2457009553909302,0,-1.150364637374878
8380.037506103516,1.0,10,3421,-10000.0,1.0,146,1251,0.8,3905.653688812256,128,5.246158599853516,0.0,-0.0007649734616279602,1479.5948486328125,128,6883.020044910065,1,0.0,-1.6523897647857666,24,7932.891455078126,0.4,0.7649734020233154,0,-1.653154730796814
8780.185409545898,1.0,8,3551,-9899.743881225586,1.0,130,1287,0.8,3993.3957180023194,128,8.374791145324707,0.0,-0.00025861599715426564,1536.299560546875,128,6800.365444955572,1,0.0,-2.006843090057373,25,7621.561218261719,0.4,0.25861597061157227,0,-2.0071017742156982
8587.199897766113,1.0,9,3723,-10000.0,1.0,172,1316,0.75,2590.0034729003905,128,13.749671936035156,0.0,0.0002569884236436337,1611.1033935546875,128,7233.365797313043,1,0.0,-2.605757236480713,26,7085.479654947917,0.4330127018922193,-0.25698840618133545,0,-2.6055002212524414
8585.431510925293,1.0,6,3851,-10000.0,1.0,128,1328,0.85,4988.318978881836,128,21.93584442138672,0.0,0.0007967273122631013,1726.805908203125,128,6386.639703866094,1,0.0,-3.0452535152435303,27,6726.184814453125,0.3570714214271425,-0.7967272996902466,0,-3.044456720352173
8777.671394348145,1.0,7,3992,-9902.56795501709,1.0,141,1328,0.7,2210.1448513031005,128,42.694557189941406,0.0,0.001378617249429226,1788.400634765625,128,7941.904217404041,1,0.0,-3.7268354892730713,28,7008.409946986607,0.45825756949558394,-1.3786171674728394,0,-3.725456953048706
8586.83381652832,1.0,6,4120,-10000.0,1.0,128,1328,0.7,2123.180347061157,128,58.714839935302734,0.0,0.0019429270178079605,1913.609375,128,7771.767786189274,1,0.0,-2.7384183406829834,29,6711.302897135417,0.45825756949558394,-1.9429268836975098,0,-2.7364754676818848
8590.508178710938,1.0,8,4260,-9801.923835754395,1.0,140,1383,0.85,4582.101864242553,128,119.66043090820312,0.0,0.0025119499769061804,2025.2261962890625,128,6098.435746925203,1,0.0,-4.494255065917969,30,7366.767639160156,0.3570714214271425,-2.5119497776031494,0,-4.491743087768555
8592.307571411133,1.0,8,4389,-9282.972183227539,1.0,129,1396,0.95,6361.931927490235,128,218.9150390625,0.0,0.003113978076726198,2106.45556640625,128,4005.3326534663465,1,0.0,-5.354702472686768,31,7591.4764404296875,0.21794494717703367,-3.1139779090881348,0,-5.351588726043701
