bc/prob_true_act,bc/epoch_num,dagger/round_episode_count,dagger/mean_episode_reward,bc/samples_so_far,bc/l2_loss,bc/neglogp,dagger/mean_episode_success,dagger/total_expert_count,dagger/total_timesteps,rollout/return_std,dagger/round_num,rollout/success_max,bc/ent_loss,rollout/success_mean,rollout/success_std,rollout/success_min,bc/l2_norm,bc/loss,batch_size,bc/batch_num,rollout/return_mean,dagger/round_timestep_count,bc/entropy,rollout/return_max,rollout/return_min
0.0025917161256074905,0,9,8033.480902777778,128,0.0,6.007839202880859,1.0,128,128,0.0,0,0.0,-0.007094692438840866,0.0,0.0,0.0,928.500244140625,6.000744342803955,128,1,-10000.0,128,7.094692230224609,-10000.0,-10000.0
0.006859779357910156,0,8,7419.368652343749,128,0.0,5.154144287109375,1.0,260,269,3412.7007141491163,1,1.0,-0.007013681810349226,0.05,0.21794494717703364,0.0,937.2869873046875,5.147130489349365,128,1,-9173.463749694823,141,7.013681411743164,5697.635368347168,-10000.0
0.009318701922893524,0,8,7667.869873046875,128,0.0,4.7503156661987305,1.0,370,398,6873.657884755865,2,1.0,-0.0068855020217597485,0.4,0.48989794855663565,0.0,949.3382568359375,4.743430137634277,128,1,-4300.700519561768,129,6.885501861572266,6683.904426574707,-10000.0
0.011553933843970299,0,7,5459.872279575893,128,0.0,4.530274391174316,0.8571428571428572,482,542,6823.404176812404,3,1.0,-0.0067101349122822285,0.25,0.4330127018922193,0.0,963.8997192382812,4.523564338684082,128,1,-5586.327379226685,144,6.710134506225586,6694.622024536133,-10000.0
0.015040149912238121,0,8,7385.9654541015625,128,0.0,4.247715950012207,1.0,584,683,6547.060688744183,4,1.0,-0.006493260618299246,0.3,0.45825756949558394,0.0,983.7804565429688,4.241222858428955,128,1,-4750.212422943116,141,6.493260383605957,7287.619331359863,-10000.0
0.02042156457901001,0,8,7675.600830078125,128,0.0,3.9870681762695312,1.0,673,811,6580.562962274655,5,1.0,-0.006231395993381739,0.3,0.45825756949558394,0.0,1006.563232421875,3.980836868286133,128,1,-4620.87268447876,128,6.231395721435547,6790.864158630371,-9810.842147827148
0.0300662312656641,0,7,7083.753208705358,128,0.0,3.553375005722046,1.0,760,948,6780.324580100674,6,1.0,-0.00592765724286437,0.65,0.47696960070847283,0.0,1031.359375,3.547447443008423,128,1,-95.5888111114502,137,5.927657127380371,7886.976203918457,-10000.0
0.04418326914310455,0,9,7888.669162326389,128,0.0,3.1672801971435547,1.0,835,1082,7424.329247589689,7,1.0,-0.005562474485486746,0.6,0.48989794855663565,0.0,1055.35498046875,3.161717653274536,128,1,-21.40849075317383,134,5.562474250793457,7679.958358764648,-10000.0
0.06606151908636093,0,7,7219.454799107143,128,0.0,2.789975166320801,1.0,907,1215,5960.354993651308,8,1.0,-0.005160235334187746,0.8,0.4,0.0,1080.899658203125,2.7848148345947266,128,1,2755.7978485107424,133,5.1602349281311035,7686.418106079102,-10000.0
0.09916090220212936,0,6,6596.293945312501,128,0.0,2.610093116760254,1.0,957,1347,6986.642089994044,9,1.0,-0.004721797537058592,0.75,0.4330127018922193,0.0,1108.330078125,2.6053712368011475,128,1,2764.4055377960203,132,4.721797466278076,7991.699005126953,-10000.0
0.16630186140537262,0,9,7503.449652777778,128,0.0,1.8078956604003906,1.0,1014,1502,3479.9533372575584,10,1.0,-0.004253414925187826,0.95,0.21794494717703367,0.0,1155.6080322265625,1.8036422729492188,128,1,5105.646258544922,155,4.253414630889893,7887.562698364258,-8428.048690795898
0.2645922899246216,0,7,7083.944754464285,128,0.0,1.5413923263549805,1.0,1050,1641,3485.54819020288,11,1.0,-0.003749998053535819,0.95,0.21794494717703372,0.0,1215.59619140625,1.5376423597335815,128,1,5567.971716308593,139,3.749997854232788,8184.136436462402,-8415.951118469238
0.47259625792503357,0,9,7953.741102430555,128,0.0,0.8045945167541504,1.0,1080,1770,3809.982498990759,12,1.0,-0.003197001526132226,0.95,0.21794494717703372,0.0,1245.75048828125,0.8013975024223328,128,1,6337.912573623657,129,3.1970014572143555,8282.815101623535,-9215.066444396973
0.8336365222930908,0,8,7474.9498291015625,128,0.0,0.5550739765167236,1.0,1097,1906,3613.802388278513,13,1.0,-0.0026046293787658215,0.95,0.21794494717703372,0.0,1278.43896484375,0.5524693727493286,128,1,6591.889043045044,136,2.6046292781829834,8296.171577453613,-8310.54322052002
1.5058023929595947,0,7,5505.659388950893,128,0.0,-0.39999592304229736,0.8571428571428572,1109,2038,3945.823847505243,14,1.0,-0.0019965714309364557,0.95,0.21794494717703372,0.0,1425.1978759765625,-0.4019924998283386,128,1,6136.3246070861815,132,1.9965713024139404,8293.763206481934,-9477.741195678711
