bc/prob_true_act,bc/epoch_num,dagger/round_episode_count,dagger/mean_episode_reward,bc/samples_so_far,bc/l2_loss,bc/neglogp,dagger/mean_episode_success,dagger/total_expert_count,dagger/total_timesteps,rollout/return_std,dagger/round_num,rollout/success_max,bc/ent_loss,rollout/success_mean,rollout/success_std,rollout/success_min,bc/l2_norm,bc/loss,batch_size,bc/batch_num,rollout/return_mean,dagger/round_timestep_count,bc/entropy,rollout/return_max,rollout/return_min
0.002846368122845888,0,9,7951.564019097223,128,0.0,5.89298677444458,1.0,132,132,66.3993345442597,0,0.0,-0.007094692438840866,0.0,0.0,0.0,928.500244140625,5.885891914367676,128,1,-9984.766947937012,132,7.094692230224609,-9695.338958740234,-10000.0
0.006683189421892166,0,8,7747.127746582031,128,0.0,5.136335849761963,1.0,240,260,479.549660012592,1,0.0,-0.007013571448624134,0.0,0.0,0.0,937.7315673828125,5.129322052001953,128,1,-9757.727969741822,128,7.013571262359619,-8401.867492675781,-10000.0
0.008945299312472343,0,6,6763.212565104167,128,0.0,4.802781581878662,1.0,322,392,4920.19045195866,2,1.0,-0.006884144619107246,0.15,0.3570714214271425,0.0,951.0179443359375,4.795897483825684,128,1,-7528.085396575928,132,6.884144306182861,5783.8757400512695,-10000.0
0.011595995165407658,0,4,1766.459716796875,128,0.0,4.506875991821289,0.75,384,534,6910.327428539884,3,1.0,-0.0067110429517924786,0.3,0.45825756949558394,0.0,966.5994873046875,4.500164985656738,128,1,-5045.998165130615,142,6.711042404174805,6882.05167388916,-10000.0
0.015726251527667046,0,4,573.4898681640625,128,0.0,4.214295387268066,0.75,420,696,7437.347342543027,4,1.0,-0.006493487861007452,0.5,0.5,0.0,988.557861328125,4.207801818847656,128,1,-1534.629711151123,162,6.493487358093262,7679.131614685059,-10000.0
0.020341265946626663,0,3,-5211.279622395834,128,0.0,4.007125377655029,0.3333333333333333,420,846,7209.189150657735,5,1.0,-0.006237131543457508,0.6,0.48989794855663565,0.0,1017.8213500976562,4.000888347625732,128,1,-497.8161647796631,150,6.237131118774414,7292.106269836426,-10000.0
0.02886211685836315,0,4,981.8590698242185,128,0.0,3.7032370567321777,0.75,420,996,6889.131347854557,6,1.0,-0.005915254354476929,0.6,0.48989794855663565,0.0,1048.804443359375,3.697321891784668,128,1,-402.25253677368164,150,5.91525411605835,7491.739349365234,-9375.982261657715
0.043046265840530396,0,5,2236.200830078125,128,0.0,3.2611570358276367,0.8,420,1167,5546.377664468852,7,1.0,-0.0055545056238770485,0.85,0.3570714214271425,0.0,1083.5628662109375,3.2556025981903076,128,1,3448.8061088562013,171,5.554505348205566,7984.39022064209,-10000.0
0.06592381000518799,0,4,-1077.6494140625002,128,0.0,2.8592405319213867,0.5,420,1307,6836.026095369729,8,1.0,-0.005135309416800737,0.65,0.4769696007084729,0.0,1124.613525390625,2.854105234146118,128,1,125.23056221008301,140,5.135309219360352,7792.526885986328,-10000.0
0.10555577278137207,0,5,3391.13974609375,128,0.0,2.2804598808288574,0.8,420,1445,3565.1664040476085,9,1.0,-0.004678679164499044,0.95,0.21794494717703372,0.0,1162.473388671875,2.2757811546325684,128,1,5616.157769393921,138,4.6786789894104,7888.916343688965,-9094.92333984375
0.17204159498214722,0,4,3988.756103515625,128,0.0,1.9098702669143677,1.0,420,1590,3887.044814702854,10,1.0,-0.004183738026767969,0.95,0.21794494717703372,0.0,1204.76416015625,1.9056864976882935,128,1,5085.691084671021,145,4.183737754821777,7883.856155395508,-9804.374267578125
0.2808443307876587,0,5,3230.5939453125,128,0.0,1.5622992515563965,0.8,420,1731,3780.2687389036973,11,1.0,-0.0036656754091382027,0.95,0.21794494717703372,0.0,1285.311279296875,1.55863356590271,128,1,6099.008894348144,141,3.665675163269043,8191.360191345215,-9799.667457580566
0.5231638550758362,0,7,7366.257254464285,128,0.0,0.7165751457214355,1.0,420,1859,5155.578379637557,12,1.0,-0.00308097992092371,0.9,0.30000000000000004,0.0,1340.5245361328125,0.7134941816329956,128,1,4935.919742965698,128,3.080979824066162,8377.278762817383,-10000.0
0.9272805452346802,0,7,5572.762416294643,128,0.0,0.36330270767211914,0.8571428571428572,420,1989,3214.0508984245516,13,1.0,-0.0024657431058585644,0.95,0.21794494717703372,0.0,1432.2041015625,0.3608369529247284,128,1,6735.963290405273,130,2.465743064880371,8391.80191040039,-6765.515983581543
1.801576852798462,0,9,7789.281304253472,128,0.0,-0.3005882501602173,1.0,420,2127,1001.8101126093662,14,1.0,-0.001795973046682775,1.0,0.0,1.0,1481.5845947265625,-0.30238422751426697,128,1,7387.912311172486,138,1.7959729433059692,8375.341438293457,4807.190536499023
