bc/loss,bc/neglogp,bc/ent_loss,bc/epoch_num,bc/l2_loss,bc/batch_num,bc/entropy,bc/prob_true_act,bc/l2_norm,bc/samples_so_far
6.036397457122803,6.043492317199707,-0.007094692438840866,0,0.0,1,7.094692230224609,0.0024963943287730217,928.500244140625,32
3.0817713737487793,3.0863399505615234,-0.0045684874057769775,3,0.0,501,4.568487167358398,0.07443484663963318,1148.7574462890625,16032
